FHRSID,BusinessNameClean,BusinessName,FHRSIDRep,RepresentativeClass,BusinessType,PostCode,LocalAuthorityName,Address,BakeryRank,BakeryScore,StoreCount,LocationMatch,AIClass,AIReason,BatchID,Model,VerificationDateTime
1934420,hoho biotech inc,HOHO BIOTECH INC.,1860502,UNCLEAR,Retailers - other,W1T 2EW,Camden,"SUITE 6456A, 60 Tottenham Court Road, FITZROVIA London",21829,0.0193688261115116,2,YES,NON_BAKERY,"This is a biotech company office, not a food establishment.",20260901_164604_496,gemini-2.5-flash,2026-09-01T17:56:26
1857996,ambrosia,Ambrosia,1793705,GROCER_BAKERY,Restaurant/Cafe/Canteen,TW9 1EE,Richmond-Upon-Thames,"12A Eton Street, Richmond, Richmond Upon Thames",21863,0.0193465499762604,3,UNCLEAR,UNCLEAR,"Multiple businesses named ""Ambrosia"" exist, including restaurants and bakeries, but there is no clear evidence to identify the specific operating model at 12A Eton Street, Richmond.",20260901_164604_496,gemini-2.5-flash,2026-09-01T17:56:26
1950688,ambrosia,Ambrosia,1793705,GROCER_BAKERY,Restaurant/Cafe/Canteen,NW4 3YA,Barnet,2 Vivian Avenue,21863,0.0193465499762604,3,UNCLEAR,UNCLEAR,"Multiple businesses named ""Ambrosia"" exist, including restaurants and bakeries, but there is no clear evidence to identify the specific operating model at 2 Vivian Avenue, NW4 3YA.",20260901_164604_496,gemini-2.5-flash,2026-09-01T17:56:26
1536334,kuku s,Kuku's,1091608,NON_BAKERY,Restaurant/Cafe/Canteen,CR0 0JB,Croydon,"27 Central Parade, Croydon",21864,0.0193460902530223,2,YES,NON_BAKERY,"Kuku's is a restaurant specializing in grilled chicken and other savory dishes, with incidental bread items like naan and pitta bread.",20260901_164604_496,gemini-2.5-flash,2026-09-01T17:56:26
373936,tesco garage,Tesco Garage,372483,NON_BAKERY,Retailers - supermarkets/hypermarkets,RM3 0LL,Havering,"Bryant Avenue, Romford",21881,0.0193294729132399,3,YES,GROCER_BAKERY,"Tesco Extra at Bryant Avenue, Romford, is a supermarket with a dedicated in-store bakery.",20260901_164604_496,gemini-2.5-flash,2026-09-01T17:56:26
373938,tesco garage,Tesco Garage,372483,NON_BAKERY,Retailers - supermarkets/hypermarkets,RM13 9YZ,Havering,"Bridge Road, Rainham",21881,0.0193294729132399,3,YES,GROCER_BAKERY,"Tesco Extra at Bridge Road, Rainham, is a supermarket with a Krispy Kreme concession, indicating substantial bakery provision.",20260901_164604_496,gemini-2.5-flash,2026-09-01T17:56:26
1644696,spring community hub,Spring community hub,1079432,NON_BAKERY,Retailers - other,SE5 8PQ,Southwark,"86-88, Vestry Road, London",21889,0.019322586046413,3,YES,NON_BAKERY,"Spring Community Hub at 86-88 Vestry Road is a crisis support service and community hub offering a food bank and social supermarket, not primarily a bakery.",20260901_164604_496,gemini-2.5-flash,2026-09-01T17:56:26
1651056,spring community hub,Spring community hub,1079432,NON_BAKERY,Other catering premises,SE5 8PQ,Southwark,"Lettsom Tenants Hall, 114, Vestry Road, London",21889,0.019322586046413,3,YES,NON_BAKERY,"Spring Community Hub at Lettsom Tenants Hall, 114 Vestry Road, is a community center and part of the Spring Community Hub, which is a crisis support service and not a bakery.",20260901_164604_496,gemini-2.5-flash,2026-09-01T17:56:26
1034052,discovery nursery and preschool,Discovery Nursery & Preschool,728919,NON_BAKERY,Caring Premises,UB6 0BG,Ealing,"72 Currey Road, Greenford",21892,0.0193217506701609,2,YES,NON_BAKERY,Discovery Nursery & Preschool is a childcare facility and not a food establishment.,20260901_164604_496,gemini-2.5-flash,2026-09-01T17:56:26
1516068,jenki,Jenki,1403965,NON_BAKERY,Retailers - other,W1A 1AB,Westminster,"FOOD HALL SELFRIDGES 400 OXFORD STREET, LONDON",21895,0.0193204830466447,5,YES,NON_BAKERY,"Jenki in Selfridges is a matcha bar offering drinks and soft serve, not a bakery.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
1745440,jenki,JENKI,1403965,NON_BAKERY,Restaurant/Cafe/Canteen,WC2E 9JR,Westminster,"50A LONG ACRE, LONDON",21895,0.0193204830466447,5,YES,NON_BAKERY,"Jenki at 50A Long Acre is a matcha bar, not a bakery.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
1908701,jenki,Jenki,1403965,NON_BAKERY,Restaurant/Cafe/Canteen,E14 5NY,Tower Hamlets,"Unit 92 Jubilee Place, 45 Bank Street, London",21895,0.0193204830466447,5,YES,NON_BAKERY,"Jenki at Unit 92 Jubilee Place is a matcha bar, not a bakery.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
1967261,jenki,Jenki,1403965,NON_BAKERY,Restaurant/Cafe/Canteen,SW11 8BJ,Wandsworth,"62 Electric Boulevard, London, Wandsworth",21895,0.0193204830466447,5,YES,NON_BAKERY,"Jenki at 62 Electric Boulevard is a matcha bar offering drinks, soft serves, and some ""freshly-made bakes,"" but its principal identity is matcha, not bakery-led.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
1876019,favourable,Favourable,1681139,UNCLEAR,Takeaway/sandwich shop,CR8 2AF,Croydon,"3 High Street, Purley",21898,0.0193132794746842,2,YES,NON_BAKERY,"Favourable is a takeaway primarily offering fried chicken, pizza, and burgers, with no evidence of substantial bakery provision.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
1930070,oliveology,Oliveology,1053389,NON_BAKERY,Importers/Exporters,SE16 3AG,Southwark,"3, Spa Arch Lane, London",21899,0.0193126552417411,2,YES,NON_BAKERY,"Oliveology is an importer and retailer of Greek specialty ingredients like olive oil, olives, and honey, not a bakery.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
693636,brown eagle,Brown Eagle,422511,NON_BAKERY,Restaurant/Cafe/Canteen,N17 8AG,Haringey,"741 High Road, Tottenham, London",21901,0.0193108517282744,3,YES,NON_BAKERY,"Brown Eagle at 741 High Road is a Caribbean restaurant with a menu of main meals, snacks, and drinks, but no substantial bakery offering.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
1082469,brown eagle,Brown Eagle,422511,NON_BAKERY,Restaurant/Cafe/Canteen,E4 6ST,Waltham Forest,"107 Old Church Road, Chingford, London",21901,0.0193108517282744,3,YES,NON_BAKERY,"Brown Eagle at 107 Old Church Road is a Caribbean restaurant and takeaway, with no evidence of substantial bakery provision.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
1678984,a trini thing,A Trini Thing,1645007,UNCLEAR,Takeaway/sandwich shop,SW9 8PQ,Lambeth,"S20, Pop Brixton, 49 Brixton Station Road, London",21919,0.0192995054023373,2,YES,NON_BAKERY,"A Trini Thing is a Trinbagonian eatery and caterer specializing in Caribbean dishes like roti and other meals, but it is not bakery-led.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
1199917,coffee haven,Coffee Haven,1199805,BAKERY_CAFE,Restaurant/Cafe/Canteen,RM14 1TS,Havering,"Nags Head Lane, Upminster",21922,0.0192969626820849,3,YES,BAKERY_CAFE,"Coffee Haven offers a variety of coffee drinks and a substantial range of baked goods such as scones, croissants, biscotti, cinnamon rolls, muffins, cookies, pies, and breads.",20260901_164604_497,gemini-2.5-flash,2026-09-01T17:56:34
1422876,coffee haven,Coffee Haven,1199805,BAKERY_CAFE,Restaurant/Cafe/Canteen,BR7 5DW,Bromley,"2 Walden Parade Walden Road, Chislehurst",21922,0.0192969626820849,3,YES,BAKERY_CAFE,Cafe with a selection of homemade cakes and sandwiches.,20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
764053,rowlands pharmacy,Rowlands Pharmacy,426054,NON_BAKERY,Retailers - other,SM4 6HY,Merton,"43 St Helier Avenue, Morden, Merton",21962,0.019271310070276,2,YES,NON_BAKERY,"Pharmacy offering health services, not a food establishment.",20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
1214582,the orchard,The Orchard,1824,NON_BAKERY,Takeaway/sandwich shop,E14 0JW,Tower Hamlets,"64 Orchard Place, London",21982,0.0192516962090696,3,YES,NON_BAKERY,"Cafe and sandwich shop with a menu of breakfast items, sandwiches, salads, and hot lunches, but no substantial bakery provision.",20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
1652137,the orchard,The Orchard,1824,NON_BAKERY,Restaurant/Cafe/Canteen,W1H 7AL,Westminster,"1 GREAT CUMBERLAND PLACE, LONDON",21982,0.0192516962090696,3,YES,NON_BAKERY,"Exclusive club space and event venue offering a seasonal food and drink menu, not a bakery.",20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
1641963,panku,Panku,1636361,NON_BAKERY,Takeaway/sandwich shop,DA6 7BN,Bexley,"ASDA, 160 Broadway, Bexleyheath, Kent",21983,0.0192494039396085,2,YES,GROCER_BAKERY,"Panku operates as a concession within Asda, offering freshly prepared sushi and other Asian street food.",20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
1829961,bunify,Bunify,1515060,NON_BAKERY,Takeaway/sandwich shop,W2 2HR,Westminster,"145-147 EDGWARE ROAD, LONDON",21999,0.0192344002609727,3,YES,NON_BAKERY,"Takeaway/sandwich shop specializing in loaded brioche buns, wings, tenders, and loaded fries, not a bakery.",20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
1934312,bunify,Bunify,1515060,NON_BAKERY,Takeaway/sandwich shop,IG1 1EQ,Redbridge,"Mm Ilford, 3 Chadwick Road, Ilford",21999,0.0192344002609727,3,YES,NON_BAKERY,"Takeaway/sandwich shop specializing in gourmet brioche buns, burgers, crispy chicken, and loaded fries, not a bakery.",20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
1963314,golis,Golis,1033824,NON_BAKERY,Restaurant/Cafe/Canteen,UB2 5AB,Ealing,"37 Featherstone Road, Southall",22020,0.0192208630993237,2,YES,NON_BAKERY,"Restaurant serving a diverse menu of South Asian flavors, including grilled specialties, curries, rice dishes, and freshly baked breads, but bread is incidental to the wider menu.",20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
470012,the beehive,The Beehive,40545,NON_BAKERY,Pub/bar/nightclub,N1 6TE,Hackney,"THE BEEHIVE 36 NEW NORTH ROAD, Hackney, London",22024,0.0192195208681645,7,YES,NON_BAKERY,"Pub/bar/nightclub that shows live sports and offers a selection of beers, with food served on cricket match days only.",20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
483264,the beehive,The Beehive,40545,NON_BAKERY,Pub/bar/nightclub,SW9 7DG,Lambeth,"The Beehive Public House, 407 Brixton Road, London",22024,0.0192195208681645,7,YES,NON_BAKERY,"Pub/bar/nightclub with a large menu of typical pub fare like burgers, chips, and pizza, not a bakery.",20260901_164604_498,gemini-2.5-flash,2026-09-01T17:56:41
484076,the beehive,The Beehive,40545,NON_BAKERY,Pub/bar/nightclub,SE11 5JA,Lambeth,"Beehive Public House, 51 Durham Street, London",22024,0.0192195208681645,7,YES,NON_BAKERY,"This is a pub serving classic pub grub, not a bakery.",20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
491203,the beehive,The Beehive,40545,NON_BAKERY,Pub/bar/nightclub,TW8 0JG,Hounslow,"The Beehive, 227 High Street, Brentford",22024,0.0192195208681645,7,YES,NON_BAKERY,This is a pub that focuses on drinks and sport broadcasts and does not serve food.,20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
695210,the beehive,The Beehive,40545,NON_BAKERY,Pub/bar/nightclub,SE9 2DR,Greenwich,"The Beehive 365 Footscray Road, Eltham, Greenwich",22024,0.0192195208681645,7,YES,NON_BAKERY,"This is a pub with a historic interior, not a bakery.",20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
1084462,the beehive,The Beehive,40545,NON_BAKERY,Restaurant/Cafe/Canteen,E2 9LH,Tower Hamlets,"Bethnal Green Mission Church, 305 Cambridge Heath Road, London",22024,0.0192195208681645,7,YES,BAKERY_CAFE,"This is a community cafe that makes all its cakes on the premises by an on-site baker and offers breakfast, light lunches, and specialty coffee and drinks.",20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
1625047,ghost whale,Ghost Whale,955679,NON_BAKERY,Retailers - other,SW15 2SP,Wandsworth,"134 Upper Richmond Road, London, Wandsworth",22026,0.0192190970089342,2,YES,NON_BAKERY,"This establishment is a gallery selling handmade ceramics and home goods, not a food establishment.",20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
10627,the learning tree pre school,The Learning Tree Pre-School,2333,NON_BAKERY,Caring Premises,CR0 0EG,Croydon,"Rowdown Primary School, Calley Down Crescent, Croydon",22029,0.0192154154450405,2,YES,NON_BAKERY,This is a pre-school located within a primary school.,20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
1777518,st mary s catholic primary school,St Mary's Catholic Primary School,357315,NON_BAKERY,School/college/university,UB8 2UA,Hillingdon,"St Marys School, Rockingham Close, Uxbridge",22043,0.0192048420879783,2,YES,NON_BAKERY,This is a primary school.,20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
1947287,leapfrog day nursery,Leapfrog Day Nursery,1138451,NON_BAKERY,Caring Premises,CR7 6BB,Croydon,"Tornado House, 164 Thornton Road, Thornton Heath",22055,0.0191962592105818,2,YES,NON_BAKERY,This is a day nursery.,20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
1636360,sokolatinna,Sokolatinna,1567788,BAKERY_CAFE,Retailers - other,EN2 6AF,Enfield,"23 Church Street, ENFIELD",22084,0.0191723022693959,2,UNCLEAR,UNCLEAR,"The search results for ""Sokolatinna 23 Church Street ENFIELD EN2 6AF"" did not provide enough information to classify the establishment.",20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
1694017,o sole mio,O Sole Mio,410801,NON_BAKERY,Restaurant/Cafe/Canteen,W9 3ET,Westminster,"8 FERNHEAD ROAD, LONDON",22093,0.0191629936502061,2,YES,GROCER_BAKERY,"This is an Italian deli that offers an impressive array of authentic Italian produce, including fresh pastries, and is known for its arancini and focaccia sandwiches.",20260901_164604_499,gemini-2.5-flash,2026-09-01T17:56:49
1823057,compass uk,Compass Uk,1823042,NON_BAKERY,Restaurant/Cafe/Canteen,TW12 3HD,Richmond-Upon-Thames,"Hampton School Hanworth Road, Hampton, Richmond Upon Thames",22160,0.0191149826802774,2,YES,NON_BAKERY,"This is a catering operation within a school, not a public-facing bakery.",20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
1853208,4r nepalese bites,4R Nepalese Bites,1744280,NON_BAKERY,Takeaway/sandwich shop,E6 1AE,Newham,"Unit S, 34 Plashet Grove, East Ham, London",22170,0.0191048389781809,3,YES,NON_BAKERY,"This establishment is a Nepalese street food takeaway, specializing in momos and noodles, not bakery goods.",20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
1891422,4r nepalese bites,4R NEPALESE BITES,1744280,NON_BAKERY,Restaurant/Cafe/Canteen,NW1 8JZ,Camden,"Unit M208 Hawley Wharf, Water Lane, London",22170,0.0191048389781809,3,YES,NON_BAKERY,"This establishment is a Nepalese street food vendor in a market, specializing in momos and other dishes, not bakery goods.",20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
595365,nags head,Nags Head,149134,NON_BAKERY,Pub/bar/nightclub,DA16 1TR,Bexley,"37 Welling High Street, Welling, Kent",22179,0.019097306273226,2,YES,NON_BAKERY,"The Nags Head is a pub serving traditional pub food, not a bakery.",20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
1885702,the spot,The Spot,1048205,BAKERY_CAFE,Takeaway/sandwich shop,E8 3PL,Hackney,"2-6 LAMB LANE, Hackney, London",22191,0.0190840534562976,2,YES,NON_BAKERY,"""The Spot"" is a coffee shop that was closed on Uber Eats as of January 2026. There is no evidence of substantial bakery provision.",20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
913479,betfred,Betfred,362335,NON_BAKERY,Other catering premises,UB6 8SH,Ealing,"496 - 498 Greenford Road, Greenford",22220,0.0190636633722551,2,YES,NON_BAKERY,"Betfred is a betting shop, not a food establishment.",20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
1889950,tribe uk,Tribe UK,1753019,UNCLEAR,Retailers - other,UB2 5NA,Hounslow,"Big Yellow Self Storage Canal Yard, 8a Hayes Road, Southall",22240,0.0190453749494467,2,YES,NON_BAKERY,"Tribe UK is located within a Big Yellow Self Storage facility, which is a storage and warehousing business, not a food establishment.",20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
859283,ginger pig,Ginger Pig,469894,GROCER_BAKERY,Retailers - other,E11 2AG,Redbridge,"3 Clock House Parade, High Street, Wanstead",22258,0.0190263870056354,2,YES,GROCER_BAKERY,"Ginger Pig is a butcher shop with a deli counter that sells handmade pies and sausage rolls, indicating substantial bakery provision.",20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
10042,fennies under 5 s day nursery,Fennies Under 5's Day Nursery,6267,NON_BAKERY,Caring Premises,CR8 2NL,Croydon,"Fennies Nursery, Christchurch Road, Purley",22277,0.0190097757853107,2,YES,NON_BAKERY,Fennies Under 5's Day Nursery is a caring premises (nursery) and not a bakery.,20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
1932842,chill gelato,Chill Gelato,1573700,NON_BAKERY,Takeaway/sandwich shop,SE1 9PX,Lambeth,"Royal National Theatre, South Bank, London",22296,0.0189963902832914,2,YES,NON_BAKERY,"Chill Gelato specializes in plant-based gelato and sorbet, which are desserts, not bakery products.",20260901_164604_500,gemini-2.5-flash,2026-09-01T17:57:00
1272017,the crown inn,The Crown Inn,6564,NON_BAKERY,Pub/bar/nightclub,BR2 6DQ,Bromley,"The Crown Inn Leaves Green Road, Keston",22320,0.0189769552422504,3,YES,NON_BAKERY,Pub/restaurant with no evidence of substantial bakery provision.,20260901_164604_501,gemini-2.5-flash,2026-09-01T17:57:09
1575072,the crown inn,The Crown Inn,6564,NON_BAKERY,Pub/bar/nightclub,TW1 2NH,Richmond-Upon-Thames,"The Crown 174 Richmond Road, Twickenham, Richmond Upon Thames",22320,0.0189769552422504,3,YES,NON_BAKERY,Pub/restaurant with no evidence of substantial bakery provision.,20260901_164604_501,gemini-2.5-flash,2026-09-01T17:57:09
358674,cook,Cook,357860,NON_BAKERY,Retailers - other,BR2 0TZ,Bromley,"153 Westmoreland Road, Bromley",22327,0.0189709503557365,18,YES,NON_BAKERY,"Retailer of frozen ready meals, not a bakery.",20260901_164604_501,gemini-2.5-flash,2026-09-01T17:57:09
363442,cook,Cook,357860,NON_BAKERY,Retailers - other,SE21 8BW,Southwark,"80, Park Hall Road, London",22327,0.0189709503557365,18,YES,NON_BAKERY,"Retailer of frozen ready meals, not a bakery.",20260901_164604_501,gemini-2.5-flash,2026-09-01T17:57:09
