BakeryRank,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,FHRSIDRep,StoreCount,BakeryScore,LocationMatch,AIClass,V2ManualVerdict,AIReason,V2ManualNote,ReviewFlags,ManualClass,ManualReason,ManualSourceURL
27467,Brent Foodstores,brent foodstores,Retailers - supermarkets/hypermarkets,"BRENT FOODSTORE, 20 Rockhall Road, London",NW2 6DX,Brent,532525,1,0.0157125949242189,YES,GROCER_BAKERY,,"Brent Foodstores is identified as a supermarket/hypermarket. While specific bakery details for this location are not explicitly stated, it is a general food retailer, and such establishments often have in-store bakeries or substantial bakery sections.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27480,Hermit Mini Market,hermit mini market,Retailers - other,"9 Hermit Road, Canning Town, London",E16 4HP,Newham,954670,1,0.0157078408728959,YES,GROCER_BAKERY,,"Hermit Mini Market is a mini market and grocery store that offers general necessities, fresh fruit and vegetables, and also provides money transfer and DHL services. While it sells general groceries, there is no affirmative evidence of a substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27484,Deo's Local,deo s local,Retailers - other,"21 Montpelier Avenue, Bexley, Kent",DA5 3AP,Bexley,945346,1,0.0157050214272174,YES,GROCER_BAKERY,,"Deo's Local is identified as a Premier convenience store. As a general food retailer, it would be classified as a GROCER_BAKERY if there was affirmative evidence of substantial bakery provision at this location. However, there is no specific information available about an in-store bakery or a substantial fresh bakery range at this particular branch.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27520,Shell Blackhorse,shell blackhorse,Retailers - other,"Blackhorse Garage 174 Sheen Road, Richmond, Richmond Upon Thames",TW9 1XE,Richmond-Upon-Thames,1575169,1,0.0156821811104935,YES,GROCER_BAKERY,,"Shell Blackhorse is a petrol station with a Co-Op convenience store, which is a type of grocer. While specific bakery provision isn't detailed, Co-Op stores typically offer a range of baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27564,Healthy Food by Shirls,healthy food by shirls,Other catering premises,,SE9 ,Greenwich,1497301,1,0.0156582653181973,YES,CORE_BAKERY,,"Online keto-friendly store selling a range of homemade keto-friendly breads, cakes, granola, and crackers.",,FP_EXCLUSION,NON_BAKERY,Current evidence meets an explicit exclusion criterion.,
27623,Pomona,pomona,Retailers - other,"179 Haverstock Hill, London",NW3 4QS,Camden,1798592,1,0.0156226539303172,YES,GROCER_BAKERY,,"Pomona is identified as an organic grocery store that sells an array of food and grocery items. While specific bakery provision isn't detailed, its classification as a grocer and the general description of selling food items suggest it would likely have a substantial bakery offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27627,Best One (Local Express),best one local express,Retailers - other,"375 Well Hall Road, Eltham, Greenwich",SE9 6TY,Greenwich,996714,1,0.0156208446677437,YES,GROCER_BAKERY,,"Best One (Local Express) is identified as a Londis convenience store. Convenience stores typically offer a range of everyday essentials, including baked goods, which would constitute a substantial bakery provision for this type of establishment.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27651,Macius,macius,Retailers - other,"Macius, Ground Floor, 255 Caledonian Road, London",N1 1ED,Islington,457789,1,0.0156128414391744,YES,GROCER_BAKERY,,"Macius is a Polish grocery store and delicatessen specializing in fresh Polish products, including a deli counter with homemade sausages and smoked bacon. While it sells various food products, there is no affirmative evidence of substantial bakery provision at this specific location beyond general grocery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27670,K K V Supershop,k k v supershop,Retailers - other,"92 Bilton Road, Perivale",UB6 7BN,Ealing,1032490,1,0.0156040446403418,YES,GROCER_BAKERY,,"K K V Supershop is identified as a convenience store/superstore. While specific bakery provision isn't detailed, its classification as a ""Retailers - other"" and being a ""Superstore"" or ""Superstore"" suggests it's a general food retailer that would likely have a substantial bakery section.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27690,Fresh Everyday,fresh everyday,Retailers - other,"744 Green Lane, Dagenham",RM8 1YX,Barking and Dagenham,1294570,1,0.0155982026227323,YES,GROCER_BAKERY,,"Identified as a grocer/convenience store, and while specific bakery evidence is not detailed, its FHRS type and general business category suggest it likely offers a substantial bakery provision typical of such establishments.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27732,La Dolce Piazza,la dolce piazza,Restaurant/Cafe/Canteen,"2 The Concourse, LONDON",N9 0TY,Enfield,317658,1,0.0155810497677108,YES,BAKERY_CAFE,,"La Dolce Piazza is an Italian coffee shop and delicatessen offering breakfast, lunch, and dinner, with a menu that includes items like full English breakfast, scrambled eggs on toast, and porridge, indicating a cafe operation with substantial food offerings.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,This is a deli café with baked goods being sold,https://share.google/WE5NYax9h6uShOVpf
27737,Strawberry Local,strawberry local,Retailers - other,"63 Kingsley Road, Hounslow",TW3 1QB,Hounslow,490587,7,0.0155777343891004,YES,GROCER_BAKERY,,"Strawberry Local is identified as a convenience store and general food retailer. While specific bakery provision isn't detailed, as a ""Retailers - other"" and ""Convenience Stores"" it is likely to have some baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27742,EX Londis,ex londis,Retailers - other,"159 BLACKSTOCK ROAD, Hackney, London",N4 2JS,Hackney,469496,1,0.015575251415239,YES,GROCER_BAKERY,,"This establishment is identified as a Londis convenience store, which is a general food retailer. While specific evidence of an in-store bakery is not explicitly stated, Londis stores typically offer a substantial range of baked goods, qualifying it as a grocer with bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27828,Mullti rush off licence,mullti rush off licence,Retailers - other,"4 Bramlands Close, London, Wandsworth",SW11 2NR,Wandsworth,1571416,1,0.0155313832993712,YES,GROCER_BAKERY,,"Mullti rush off licence is described as an ""off licence and deli"". A deli, as a general food retailer, is likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27833,Afro foods ltd,afro foods ltd,Retailers - other,"71-73, Rye Lane, London",SE15 5EX,Southwark,542871,1,0.0155288672553621,YES,GROCER_BAKERY,,"Afro foods ltd is an African food shop that sells fresh meat, fish, vegetables, and dry goods. While it's a food retailer, there is no affirmative evidence of a dedicated bakery section, in-store bakery, or substantial fresh bakery range to classify it as GROCER_BAKERY. However, as a general food retailer, it likely sells some baked goods, but not enough to meet the ""substantial"" criteria for a positive bakery classification.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27853,Sidney Rose Mini Market,sidney rose mini market,Retailers - other,"GROUND FLOOR 34-36 MADDOX STREET, LONDON",W1S 1PD,Westminster,410928,1,0.0155178629353542,YES,GROCER_BAKERY,,Mini market/convenience store that likely sells a range of baked goods as part of its general food retail.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27858,Sloane Food & Wine,sloane food and wine,Retailers - other,"73 Lower Sloane Street, LONDON",SW1W 8DA,Kensington and Chelsea,1017331,1,0.0155157839479004,YES,GROCER_BAKERY,,"Convenience store/off-licence selling everyday essentials and snacks, likely including baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28012,Best One Texaco Station,best one texaco station,Retailers - other,"2-6 High Road, Tottenham, London",N15 6LS,Haringey,875886,1,0.0154299098961977,YES,GROCER_BAKERY,,Best One Texaco Station is a petrol station with a Best One convenience store that includes a Costa Coffee and likely a range of incidental baked goods.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28106,Everfresh,everfresh,Retailers - other,"53 Muswell Hill Broadway, Hornsey, London",N10 3HA,Haringey,422617,2,0.0153736810367705,YES,GROCER_BAKERY,,"Retailer listed as a convenience store and greengrocer, likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28109,Woodford Newsagents,woodford newsagents,Retailers - other,"111 Snakes Lane West, Woodford Green",IG8 0DY,Redbridge,442903,1,0.01537213773546,YES,GROCER_BAKERY,,"Newsagent and convenience store, likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28185,All Nations Tropical Foods,all nations tropical foods,Retailers - other,"1 PORTNALL ROAD, LONDON",W9 3BA,Westminster,411809,1,0.0153279471478551,YES,GROCER_BAKERY,,"All Nations Tropical Foods is a supermarket/grocer specializing in African and Caribbean foods, and as a general food retailer, it is likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28195,Wallington  Food Centre,wallington food centre,Retailers - supermarkets/hypermarkets,"120 - 124 Manor Road, Wallington",SM6 0DS,Sutton,860656,1,0.0153217987863636,YES,GROCER_BAKERY,,"Wallington Food Centre is a supermarket that sells a massive array of products, including spices, and is likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28201,HACKNEY WHOLE FOOD,hackney whole food,Retailers - other,"45-47 LOWER CLAPTON ROAD, Hackney, London",E5 0NS,Hackney,470047,1,0.0153183124065623,YES,GROCER_BAKERY,,"Hackney Whole Food is identified as a food shop/grocer. While specific bakery items aren't detailed, its classification as a ""whole food"" and ""food shop"" suggests a broader food retail offering that would likely include substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28259,The Kanteen,the kanteen,Restaurant/Cafe/Canteen,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FP,Barnet,757707,1,0.0152850063856284,YES,BAKERY_CAFE,NOT_BAKERY,"Kosher restaurant and coffee shop with a range of freshly baked Challas, Bagels, Rye Bread and Croissants to buy, eat in or take away.","mainly a restaurant, also sells baked goods",FP_V2_MANUAL_NOT_BAKERY,BAKERY_CAFE,,https://share.google/PnVv4V5lqrNqXjyct
28343,Andover Minimarket,andover minimarket,Retailers - other,"Andover Minimarket, Ground Floor Front And First Floor Front, 52 Corker Walk, London",N7 7RY,Islington,1497649,1,0.0152468779786098,YES,GROCER_BAKERY,,"Minimarket listed as a retailer, likely to sell baked goods as part of its general food offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28346,Bensham Local,bensham local,Retailers - supermarkets/hypermarkets,"102 Bensham Lane, Thornton Heath",CR7 7ES,Croydon,990499,1,0.0152453415970147,YES,GROCER_BAKERY,,"Supermarket/hypermarket listed as a retailer, indicating substantial bakery provision is likely.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28402,Poziomka,poziomka,Retailers - other,"51 Grand Parade, Tottenham, London",N4 1AG,Haringey,1427723,2,0.015218384273151,YES,GROCER_BAKERY,NOT_BAKERY,"Poziomka is identified as a convenience shop with a ""Retailers - other"" FHRS type. While specific bakery provision isn't detailed, as a convenience shop, it's likely to have a substantial bakery section.",insufficient evidence,FP_V2_MANUAL_NOT_BAKERY; FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,,
28408,Shell Yeading,shell yeading,Retailers - other,"529 Yeading Lane, Northolt",UB5 6LW,Ealing,1871317,1,0.0152158194670727,YES,GROCER_BAKERY,,"Shell Yeading is a Shell service station with a Budgens convenience store. Budgens stores typically have a fresh bread section, indicating substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28555,Shell Wembley Park Service Station,shell wembley park service station,Retailers - supermarkets/hypermarkets,"Shell Service Station, Empire Way, Wembley",HA9 0RJ,Brent,533866,1,0.0151408132441953,YES,GROCER_BAKERY,,"Shell Wembley Park Service Station is a Londis convenience store which typically offers a range of everyday essentials including fresh produce and food to go, which can include bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
28556,Kosher Central London,kosher central london,Retailers - other,"10-11 GROSVENOR PLACE, LONDON",SW1X 7HH,Westminster,1605548,1,0.0151407313911165,YES,GROCER_BAKERY,NOT_BAKERY,"Kosher Central London is a boutique kosher grocery store that explicitly states it has a ""BAKERY"" section with fresh baked challah, pastry, bagels, sourdough bread, and rugelach.",insufficient evidence of selfmade bakery products,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
28580,KOZZEE,kozzee,Restaurant/Cafe/Canteen,"BASEMENT AND GROUND FLOOR 193 WARDOUR STREET, LONDON",W1F 8ZF,Westminster,1791314,1,0.0151285126986079,YES,BAKERY_CAFE,,"Cafe offering a substantial brunch menu with items like pancakes and French toast, alongside coffee and desserts.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,Agree with AI,
28581,BenVenuti,benvenuti,Retailers - other,"146 Arthur Road, Wimbledon, Merton",SW19 8AQ,Merton,1659270,1,0.0151273670763484,YES,GROCER_BAKERY,NOT_BAKERY,"Italian food boutique and deli store selling fresh pasta, cheeses, charcuterie, and also offering coffee and pastries.",inactive,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
28620,Pausa,pausa,Restaurant/Cafe/Canteen,"Pausa Cafe Dunelm, Unit 4 Bromley Retail Park, 124-138 Bromley Road, London",SE6 2QU,Lewisham,1872205,1,0.0151079523969746,YES,BAKERY_CAFE,,Cafe within a Dunelm store offering a range of light meals and sweet treats.,,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,Agree with AI,
28627,Pauls Fruitiers,pauls fruitiers,Retailers - other,"Market, Market Place, ENFIELD",EN2 6LP,Enfield,316865,1,0.0151046805030415,YES,GROCER_BAKERY,NOT_BAKERY,"Market stall selling fresh fruit and vegetables, with evidence of a food stall operating 7 days a week at Enfield Market.",insufficient evidence,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
28646,Major Express,major express,Retailers - other,"156 Major Road, Stratford, London",E15 1DY,Newham,1026805,1,0.0150949179689633,YES,GROCER_BAKERY,,"Major Express is a grocer/convenience store that sells groceries, fruit and veg, and has been described as a ""friendly off licence and so much more!"". While not explicitly stated as having an in-store bakery, the description of ""groceries"" and ""so much more"" suggests it could have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
