CleanBusinessName,BakeryLabel,DisplayName,LocationCount,SourceCategories
pho tuong,0,Pho Tuong,1,amenity=restaurant
pho vietnam,0,Pho Vietnam,1,amenity=restaurant
pho york,0,Pho York,1,amenity=restaurant
pho yum,0,Pho Yum,1,amenity=restaurant
pho36,0,Pho36,1,amenity=restaurant
phoebe s,0,Phoebe's,1,amenity=cafe
phoebe s coffee house and sandwich bar,0,Phoebe's Coffee House & Sandwich Bar,1,amenity=cafe
phoebe s pantry,0,Phoebe's Pantry,1,amenity=cafe
phoenicia mediterranean food hall,0,Phoenicia Mediterranean Food Hall,1,shop=supermarket
phoenix blend cafe,0,Phoenix Blend Cafe,1,amenity=cafe
phoenix centre,0,Phoenix Centre,1,amenity=restaurant
phoenix chef,0,Phoenix Chef,1,amenity=restaurant
phoenix city restaurant,0,Phoenix City Restaurant,1,amenity=restaurant
phoenix coffee,0,Phoenix Coffee,1,amenity=cafe
phoenix coffee and vape lounge,0,Phoenix Coffee & Vape Lounge,1,amenity=cafe
phoenix coffee bar,0,Phoenix Coffee Bar,1,amenity=cafe
phoenix cottage,0,Phoenix Cottage,1,amenity=fast_food
phoenix dining,0,Phoenix Dining,1,amenity=restaurant
phoenix garden,0,Phoenix Garden,1,amenity=fast_food
phoenix kitchen,0,Phoenix Kitchen,1,amenity=cafe
phoenix local express,0,Phoenix Local Express,1,shop=convenience
phoenix on the hill,0,Phoenix on the Hill,1,amenity=restaurant
phoenix palace,0,Phoenix palace,1,amenity=restaurant
phoenix s upright carpentry and construction,0,Phoenix's;Upright Carpentry & Construction,1,amenity=fast_food
phoenix stores,0,Phoenix Stores,1,shop=convenience
phoenix takeway,0,Phoenix Takeway,1,amenity=fast_food
phoenix wharf at piermaster s house,0,Phoenix Wharf at Piermaster's House,1,amenity=restaurant
phoenix wings,0,Phoenix Wings,1,amenity=fast_food
phoexix,0,Phoexix,1,amenity=fast_food
phone a meal,0,Phone a Meal,1,amenity=fast_food
phoomi supermarket,0,Phoomi Supermarket,1,shop=supermarket
phota vietnamese street food,0,Phota Vietnamese Street Food,1,amenity=cafe
photobook cafe,0,Photobook cafe,1,amenity=cafe
phranakhon,0,Phranakhon,1,amenity=restaurant
phresh,0,Phresh,1,amenity=cafe
phuket s thai takeaway,0,Phuket's Thai Takeaway,1,amenity=fast_food
phyllo bakehouse,0,Phyllo Bakehouse,1,amenity=cafe
physics coffee bar,0,Physics Coffee Bar,1,amenity=cafe
phât phúc noodle bar,0,Phât Phúc Noodle Bar,1,amenity=restaurant
phô gà,0,Phô Gà,1,amenity=restaurant
phở 37,0,Phở 37,1,amenity=fast_food
phở lê,0,Phở Lê,1,amenity=restaurant
phở việt,0,Phở Việt,1,amenity=restaurant
pi,0,Pi,1,amenity=restaurant
pi in the sky,0,Pi in the Sky,1,amenity=cafe
pia,0,Pia,1,amenity=restaurant
pia s,0,Pia's,1,amenity=cafe
piacetto,0,Piacetto,1,amenity=cafe
piada,0,Piada,1,amenity=fast_food
piani,0,Piani,1,amenity=fast_food
pianillo,0,Pianillo,1,amenity=restaurant
piano,0,Piano,1,amenity=cafe
pianta del caffé,0,Pianta del Caffé,1,amenity=cafe
piassa bar and restaurant,0,Piassa Bar And Restaurant,1,amenity=restaurant
piatto,0,Piatto,1,amenity=restaurant
piazza cafe,0,Piazza Cafe,1,amenity=cafe
piazza della cucina,0,Piazza Della Cucina,1,amenity=restaurant
piazza di roma,0,Piazza di Roma,1,amenity=restaurant
piazza italia,0,Piazza Italia,1,amenity=restaurant
piazza italiana,0,Piazza Italiana,1,amenity=restaurant
piazza restaurant,0,Piazza Restaurant,1,amenity=restaurant
piazzo lounge,0,Piazzo Lounge,1,amenity=restaurant
pic a dish,0,Pic-a-Dish,1,amenity=restaurant
pic nic,0,Pic Nic,1,amenity=cafe
pic ups,0,Pic-ups,1,amenity=fast_food
picanha,0,Picanha,1,amenity=restaurant
picanhas,0,Picanhas,1,amenity=fast_food
picante peri peri,0,Picante Peri Peri,1,amenity=fast_food
picasso,0,Picasso,1,amenity=fast_food
picasso pizzeria,0,Picasso Pizzeria,1,amenity=fast_food
picasso s gallery,0,Picasso's Gallery,1,amenity=cafe
piccadilly,0,Piccadilly,1,amenity=fast_food
piccadilly service station,0,Piccadilly Service Station,1,shop=convenience
piccalo italia,0,Piccalo Italia,1,amenity=restaurant
piccante,0,Piccante,1,amenity=fast_food
piccante pizza,0,Piccante Pizza,1,amenity=fast_food
picco,0,Picco,1,amenity=restaurant
piccola,0,Piccola,1,amenity=restaurant
piccola italia,0,Piccola Italia,1,amenity=restaurant
piccola venezia,0,Piccola Venezia,1,amenity=restaurant
piccolino caffe grande,0,Piccolino Caffe Grande,1,amenity=restaurant
piccolino newcastle,0,Piccolino Newcastle,1,amenity=restaurant
piccolo by piccolino,0,Piccolo by Piccolino,1,amenity=restaurant
piccolo italia,0,Piccolo Italia,1,amenity=restaurant
piccolo italian restaurant,0,Piccolo Italian Restaurant,1,amenity=restaurant
piccolo lounge,0,Piccolo Lounge,1,amenity=restaurant
piccolo olivio,0,Piccolo Olivio,1,amenity=restaurant
piccolo restaurant,0,Piccolo Restaurant,1,amenity=restaurant
piccolo s,0,Piccolo's,1,amenity=cafe
piccolo s espresso bar,0,Piccolo's Espresso Bar,1,amenity=cafe
piccolo s fish bar and pizzeria,0,Piccolo's Fish Bar & Pizzeria,1,amenity=fast_food
piccolo s pizzaria,0,Piccolo's Pizzaria,1,amenity=fast_food
piccoloco,0,Piccoloco,1,amenity=cafe
pices fish and chips,0,Pices Fish & Chips,1,amenity=fast_food
piceses fish and chip shop,0,Piceses Fish & Chip Shop,1,amenity=fast_food
pichana,0,Pichana,1,amenity=restaurant
picholine,0,Picholine,1,amenity=restaurant
pici,0,Pici,1,amenity=restaurant
pick a bap,0,Pick A Bap,1,amenity=restaurant
pick a wish,0,Pick A Wish,1,shop=convenience
pick and cheese,0,Pick & Cheese,1,amenity=restaurant
pick and pay,0,Pick And Pay,1,shop=convenience
pick and save,0,Pick & Save,1,shop=convenience
pick n pay,0,Pick 'n' Pay,1,shop=convenience
pick n save,0,Pick'n Save,1,shop=convenience
pick thai,0,Pick Thai,1,amenity=restaurant
pickard s,0,Pickard's,1,amenity=cafe
pickard s deli,0,Pickard's Deli,1,shop=deli
pickering tea room,0,Pickering Tea Room,1,amenity=cafe
pickerings,0,Pickerings,1,shop=butcher
pickerings of pontefract,0,Pickerings Of Pontefract,1,shop=butcher
pickersleigh s,0,Pickersleigh's,1,amenity=fast_food
pickle and dill,0,Pickle & Dill,1,amenity=cafe
pickle and peach,0,Pickle and Peach,1,amenity=cafe
pickle and pie norfolk cafe,0,Pickle & Pie: Norfolk Cafe,1,amenity=cafe
pickle and rye,0,Pickle and Rye,1,amenity=cafe
pickle and toast,0,Pickle & Toast,1,amenity=fast_food
pickle jacks,0,Pickle Jacks,1,amenity=restaurant
pickleberry coffee and gift shop,0,Pickleberry Coffee and Gift Shop,1,amenity=cafe
pickled cherry,0,Pickled Cherry,1,amenity=cafe
pickled frog,0,Pickled Frog,1,amenity=cafe
pickled jill s,0,Pickled Jill's,1,amenity=fast_food
pickled oysters the hop poles,0,Pickled Oysters @ The Hop Poles,1,amenity=restaurant
pickled pantry,0,Pickled Pantry,1,amenity=cafe
pickled pepper sandwich shop,0,Pickled Pepper Sandwich Shop,1,amenity=fast_food
pickled pig,0,Pickled Pig,1,shop=butcher
pickled plum,0,Pickled Plum,1,amenity=restaurant
pickled riccal,0,Pickled @ Riccal,1,amenity=cafe
picklelicious curries,0,Picklelicious Curries,1,amenity=fast_food
pickles delicatessen and tearooms,0,Pickles Delicatessen & Tearooms,1,shop=deli
pickles pantry,0,Pickles Pantry,1,amenity=cafe
picks barn,0,Picks Barn,1,amenity=cafe
picks organic farm shop,0,Picks Organic Farm Shop,1,shop=convenience
pickwick cafe,0,Pickwick Cafe,1,amenity=cafe
pickwick convenience store,0,Pickwick Convenience Store,1,shop=convenience
pickwicks,0,Pickwicks,1,amenity=cafe
pickwicks coffee and tea house,0,Pickwicks Coffee & Tea House,1,amenity=cafe
pickwicks fish and chips,0,Pickwicks Fish and Chips,1,amenity=fast_food
pickywops vegan pizza,0,Pickywops Vegan Pizza,1,amenity=restaurant
picnic cabin,0,Picnic Cabin,1,amenity=fast_food
picnic fayre,0,Picnic Fayre,1,shop=convenience
picnic in the park,0,Picnic In The Park,1,amenity=cafe
picnic on the green,0,Picnic on the Green,1,amenity=cafe
picnic park deli,0,Picnic Park Deli,1,amenity=cafe
picnic s,0,Picnic's,1,amenity=cafe
picnic sandwich bar,0,Picnic Sandwich Bar,1,amenity=cafe
picnic to korea,0,Picnic To Korea,1,amenity=restaurant
picnik s sandwich bar,0,Picnik's Sandwich Bar,1,amenity=fast_food
pico lounge,0,Pico Lounge,1,amenity=restaurant
picobella,0,Picobella,1,amenity=fast_food
picolino chester,0,Picolino Chester,1,amenity=restaurant
picollino,0,Picollino,1,amenity=restaurant
picolo arco,0,Picolo Arco,1,amenity=restaurant
picton news,0,Picton News,1,shop=convenience
picton stores,0,Picton Stores,1,amenity=cafe
picture house cafe,0,Picture House Cafe,1,amenity=cafe
pide,0,Pide,1,amenity=fast_food
pide turkish kitchen,0,Pide Turkish Kitchen,1,amenity=fast_food
pie factory,0,Pie Factory,1,amenity=fast_food
pie in the sky tea room,0,Pie in the Sky tea room,1,amenity=cafe
pie mash and more,0,Pie Mash & More,1,amenity=cafe
pie palace,0,Pie Palace,1,amenity=cafe
pie street,0,Pie Street,1,amenity=restaurant
piece meal cafe,0,Piece Meal Cafe,1,amenity=cafe
pied a terre,0,Pied a Terre,1,amenity=restaurant
pieminster,0,Pieminster,1,amenity=fast_food
pier 1,0,Pier 1,1,amenity=fast_food
pier 8 restaurant and bar,0,Pier 8 Restaurant and Bar,1,amenity=restaurant
pier avenue butchers,0,Pier Avenue Butchers,1,shop=butcher
pier cafe bar,0,Pier Cafe Bar,1,amenity=cafe
pier coffee shop,0,Pier Coffee Shop,1,amenity=cafe
pier head restaurant,0,Pier Head Restaurant,1,amenity=restaurant
pier house hotel,0,Pier House Hotel,1,amenity=restaurant
pier masala,0,Pier Masala,1,amenity=restaurant
pier one fish and chips,0,Pier One Fish and Chips,1,amenity=fast_food
pier point,0,Pier Point,1,amenity=restaurant
pier point cafe,0,Pier Point Cafe,1,amenity=cafe
pier red,0,Pier Red,1,amenity=restaurant
pier road coffee and art,0,Pier Road Coffee & Art,1,amenity=cafe
pier seafoods,0,Pier Seafoods,1,amenity=fast_food
pier shellfish bar,0,Pier Shellfish Bar,1,amenity=fast_food
pier side grill,0,Pier Side Grill,1,amenity=fast_food
pier view brighton,0,Pier View Brighton,1,amenity=fast_food
pier vista,0,Pier Vista,1,amenity=fast_food
piercebridge organic farm shop and cafe,0,Piercebridge Organic Farm Shop & Cafe,1,amenity=cafe
pieri s grill house,0,Pieri's Grill House,1,amenity=restaurant
pierino,0,Pierino,1,amenity=restaurant
pierluigi s,0,Pierluigi's,1,amenity=restaurant
piero lounge,0,Piero Lounge,1,amenity=restaurant
piero maurizaio,0,Piero Maurizaio,1,amenity=cafe
piero s,0,Piero's,1,amenity=restaurant
piero s deli,0,Piero's Deli,1,shop=deli
piero s ristorante and pizzeria,0,Piero's Ristorante & Pizzeria,1,amenity=restaurant
piero snack bar,0,Piero Snack Bar,1,amenity=cafe
pierozek,0,Pierozek,1,amenity=fast_food
pierre bistrot,0,Pierre Bistrot,1,amenity=restaurant
pierre s,0,Pierre's,1,amenity=cafe
pierre s baguettes,0,Pierre's Baguettes,1,amenity=fast_food
pierreponts,0,Pierreponts,1,amenity=cafe
pierrette,0,Pierrette,1,amenity=cafe
pieseas chippy,0,Pieseas Chippy,1,amenity=fast_food
pietro lounge,0,Pietro Lounge,1,amenity=restaurant
pietro s,0,Pietro's,1,amenity=restaurant
pietro s cafe,0,Pietro's Cafe,1,amenity=cafe
piffz,0,Piffz,1,amenity=restaurant
pig and olive,0,Pig & Olive,1,amenity=cafe
pig and pie,0,Pig & Pie,1,shop=deli
pig and pudding,0,Pig and Pudding,1,amenity=cafe
pig and waffle,0,Pig and Waffle,1,amenity=restaurant
pig and whistle,0,Pig & Whistle,1,amenity=cafe
pig in paradise,0,Pig In paradise,1,amenity=fast_food
pig kitchen,0,Pig Kitchen,1,amenity=restaurant
pig s pizzas,0,Pig's Pizzas,1,amenity=fast_food
pigalo s at louie s liquor store,0,Pigalo's at Louie's Liquor Store,1,amenity=fast_food
pigeon convenience,0,Pigeon Convenience,1,shop=convenience
piggies,0,Piggies,1,amenity=cafe
piggies in the middle,0,Piggies in the Middle,1,shop=deli
piggies snack bar,0,Piggies Snack Bar,1,amenity=cafe
piggly wiggly,0,Piggly Wiggly,1,shop=supermarket
piggotts family butcher,0,Piggotts Family Butcher,1,shop=butcher
piggotts family butchers,0,Piggotts Family Butchers,1,shop=butcher
piggy banks,0,Piggy Banks,1,amenity=cafe
piggy pete s deli,0,Piggy Pete's Deli,1,shop=deli
piggy s,0,Piggy's,1,amenity=cafe
piggy s cafe,0,Piggy's Cafe,1,amenity=cafe
piggy s hollow,0,Piggy's Hollow,1,amenity=cafe
piggy s sandwich bar,0,Piggy's Sandwich Bar,1,amenity=cafe
piggys,0,Piggys,1,amenity=cafe
piggys by the pier,0,Piggys by the Pier,1,amenity=cafe
piggyz,0,Piggyz,1,amenity=cafe
piglet café,0,Piglet Café,1,amenity=cafe
piglet s coffee house,0,Piglet's Coffee House,1,amenity=cafe
piglet s supermarket,0,Piglet's Supermarket,1,shop=convenience
pigsty,0,Pigsty,1,amenity=restaurant
piizza palace,0,Piizza Palace,1,amenity=fast_food
pikadish diner,0,Pikadish Diner,1,amenity=cafe
pike and eel hotel,0,Pike and Eel Hotel,1,amenity=restaurant
pikkle peppa caribbean,0,Pikkle Peppa Caribbean,1,amenity=fast_food
pilands newmarket,0,Pilands Newmarket,1,shop=convenience
pile s butchers,0,Pile’s Butchers,1,shop=butcher
pilgrim cafe,0,Pilgrim Cafe,1,amenity=cafe
pilgrims coffee,0,Pilgrims Coffee,1,amenity=cafe
pilgrims kitchen,0,Pilgrims' Kitchen,1,amenity=cafe
pilio at the old station,0,Pilio At The Old Station,1,amenity=restaurant
pilkington café,0,Pilkington Café,1,amenity=cafe
pillayar food and wine,0,Pillayar Food and Wine,1,shop=convenience
pilling chippy,0,Pilling Chippy,1,amenity=restaurant
pillory house,0,Pillory House,1,amenity=cafe
pilning store,0,Pilning Store,1,shop=convenience
pilpel aldgate,0,Pilpel Aldgate,1,amenity=restaurant
pilsley food and wine,0,Pilsley Food and Wine,1,shop=convenience
pilsley news,0,Pilsley News,1,shop=convenience
pilton stores,0,Pilton Stores,1,shop=convenience
pimentas meat and groceries,0,Pimentas Meat & Groceries,1,shop=convenience
pimento pizza,0,Pimento Pizza,1,amenity=fast_food
pimlico bbq and cafe,0,Pimlico BBQ and Cafe,1,amenity=cafe
pimlico fresh,0,Pimlico Fresh,1,amenity=cafe
pimlico grocery,0,Pimlico Grocery,1,shop=convenience
pimlico news,0,Pimlico News,1,shop=convenience
pimlico self service food and wine,0,Pimlico Self Service Food and Wine,1,shop=convenience
pimlico shopper,0,Pimlico Shopper,1,shop=convenience
pimlico tandoori,0,Pimlico Tandoori,1,amenity=restaurant
pimlico thai,0,Pimlico Thai,1,amenity=restaurant
pimlico traditional fish and chips,0,Pimlico Traditional Fish and Chips,1,amenity=fast_food
pimlico village,0,Pimlico Village,1,amenity=cafe
pimm s pizza,0,Pimm's Pizza,1,amenity=fast_food
pimp your pasta,0,Pimp Your Pasta,1,amenity=fast_food
pinaki,0,Pinaki,1,amenity=cafe
pinar,0,Pinar,1,amenity=restaurant
pinar kebab 2,0,Pinar Kebab 2,1,amenity=fast_food
pinch,0,PINCH,1,amenity=cafe
pinchbeck friar,0,Pinchbeck Friar,1,amenity=fast_food
pinchbeck news food and wine,0,"Pinchbeck News, Food & Wine",1,shop=convenience
pinchbeck pizza kebab,0,Pinchbeck Pizza Kebab,1,amenity=fast_food
pinchos,0,Pinchos,1,amenity=restaurant
pincushion stores,0,Pincushion Stores,1,shop=convenience
pinder s one stop,0,Pinder's One Stop,1,shop=convenience
pinderfields staff and visitor coffee bar,0,Pinderfields Staff and Visitor Coffee Bar,1,amenity=cafe
pindi supermarket,0,Pindi Supermarket,1,shop=supermarket
pine close convenience store,0,Pine Close Convenience Store,1,shop=convenience
pine close takeaway,0,Pine Close Takeaway,1,amenity=fast_food
pine lodge farm tea rooms,0,Pine Lodge Farm Tea Rooms,1,amenity=cafe
pine tree farm,0,Pine Tree Farm,1,amenity=restaurant
pine vista cafe,0,Pine Vista Cafe,1,amenity=cafe
pineapple cafe,0,Pineapple Cafe,1,amenity=cafe
pineapple express,0,Pineapple Express,1,amenity=fast_food
pinehurst fisheries,0,Pinehurst Fisheries,1,amenity=fast_food
pinello,0,Pinello,1,amenity=restaurant
pineto lounge,0,Pineto Lounge,1,amenity=restaurant
pinetrees,0,Pinetrees,1,amenity=restaurant
pinfold chippy,0,Pinfold Chippy,1,amenity=fast_food
ping an,0,Ping an,1,amenity=cafe
ping chinese,0,Ping Chinese,1,amenity=fast_food
ping hong chinese takeaway,0,Ping Hong Chinese Takeaway,1,amenity=fast_food
ping on chop suey bar,0,Ping On Chop Suey Bar,1,amenity=fast_food
ping s chinese take away,0,Ping's Chinese Take Away,1,amenity=fast_food
ping s house,0,Ping's House,1,amenity=fast_food
ping s sandwich bar,0,Ping's Sandwich Bar,1,amenity=restaurant
pink,0,Pink,1,amenity=fast_food
pink chilli,0,Pink Chilli,1,amenity=fast_food
pink chilliz,0,Pink Chilliz,1,amenity=restaurant
pink dolphin,0,Pink Dolphin,1,amenity=fast_food
pink elephant,0,Pink Elephant,1,shop=convenience
pink elephant persian lounge,0,Pink Elephant Persian Lounge,1,amenity=restaurant
pink ginger,0,Pink Ginger,1,amenity=cafe
pink lane coffee,0,Pink Lane Coffee,1,amenity=cafe
pink lettuce,0,Pink Lettuce,1,amenity=restaurant
pink moon,0,Pink Moon,1,amenity=cafe
pink olives,0,Pink Olives,1,amenity=restaurant
pink pearl restaurant,0,Pink Pearl Restaurant,1,amenity=restaurant
pink pepperz,0,Pink Pepperz,1,amenity=restaurant
pink petal tea room,0,Pink Petal Tea Room,1,amenity=cafe
pinkertons newsagents,0,Pinkertons Newsagents,1,shop=convenience
pinkmans bakery cafe,0,Pinkmans Bakery Cafe,1,amenity=cafe
pinkmans cafe,0,Pinkmans Cafe,1,amenity=cafe
pinkmans de noche,0,Pinkmans de noche,1,amenity=cafe
pinkneys fish bar,0,Pinkneys Fish Bar,1,amenity=fast_food
pinky s,0,Pinky's,1,amenity=restaurant
pinky s ice cream parlour,0,Pinky's Ice Cream Parlour,1,amenity=cafe
pinky s supermarket,0,Pinky's Supermarket,1,shop=convenience
pinnacle grill and restaurant,0,Pinnacle Grill & Restaurant,1,amenity=restaurant
pinner cafe,0,Pinner Cafe,1,amenity=cafe
pinner chef,0,Pinner Chef,1,amenity=fast_food
pinner kebab,0,Pinner Kebab,1,amenity=fast_food
pinner peri peri,0,Pinner Peri Peri,1,amenity=restaurant
pinners,0,Pinners,1,shop=convenience
pinnies,0,Pinnies,1,amenity=cafe
pinnochio s,0,Pinnochio's,1,amenity=restaurant
pinnocks coffee,0,Pinnocks Coffee,1,amenity=cafe
pinnova,0,Pinnova,1,amenity=restaurant
pino,0,Pino,1,amenity=cafe
pino pizza and pasta,0,Pino Pizza and Pasta,1,amenity=fast_food
pino s aspley,0,Pino's Aspley,1,amenity=fast_food
pinocchio cafe,0,Pinocchio Cafe,1,amenity=cafe
pinocchio italian takeaway,0,Pinocchio Italian Takeaway,1,amenity=fast_food
pinocchios,0,Pinocchios,1,amenity=restaurant
pinocchios restaurant,0,Pinocchios Restaurant,1,amenity=restaurant
pinoy oriental,0,Pinoy Oriental,1,shop=convenience
pinoy supermarket,0,Pinoy Supermarket,1,shop=convenience
pinsa and pasta,0,Pinsa and Pasta,1,amenity=restaurant
pintadera,0,Pintadera,1,amenity=cafe
pinto s,0,Pinto's,1,amenity=cafe
pinto thai,0,Pinto Thai,1,amenity=restaurant
pintoh thong,0,Pintoh Thong,1,amenity=fast_food
pintxo,0,Pintxo,1,amenity=restaurant
pinwei chinese restauraut,0,Pinwei Chinese Restauraut,1,amenity=restaurant
pinxton village stores,0,Pinxton Village Stores,1,shop=convenience
pinzain,0,Pinzain,1,amenity=restaurant
pio s pizza,0,Pio's Pizza,1,amenity=fast_food
pioneer cafe,0,Pioneer Cafe,1,amenity=cafe
pioneer foodstore,0,Pioneer Foodstore,1,shop=supermarket
pip,0,Pip,1,amenity=restaurant
pip cafe pavillion in the park,0,PIP Cafe - Pavillion in the Park,1,amenity=cafe
pip s chips,0,Pip’s Chips,1,amenity=fast_food
pip tree café,0,Pip Tree Café,1,amenity=cafe
pipal tree,0,Pipal Tree,1,amenity=restaurant
pipasa balti indian takeaway,0,Pipasa Balti Indian Takeaway,1,amenity=fast_food
pipasha,0,Pipasha,1,amenity=restaurant
pipasha tandoori,0,Pipasha Tandoori,1,amenity=restaurant
piper s,0,Piper's,1,shop=butcher
piper s cafe,0,Piper’s Cafe,1,amenity=cafe
piper s pitch,0,Piper's Pitch,1,amenity=cafe
piper s pizzeria,0,Piper's Pizzeria,1,amenity=fast_food
piper s quality butchers,0,Piper's Quality Butchers,1,shop=butcher
pipers,0,Pipers,1,amenity=restaurant
piphill stores primrose hill,0,Piphill Stores - Primrose Hill,1,shop=convenience
