AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,Chain,BusinessNameText,Address,ScreenStatus,ScreenReason
6 High Street,Sutton,,,Sutton Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,1673388,23/00479/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM1 1HN,2026-01-16T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.1913606,51.3600066,5.0,5.0,10.0,,sutton food centre,"6 High Street, Sutton, SM1 1HN",NEEDS_CHECK,Independent or other supermarket
Unit 1,Anchor Business Park,102 Beddington Lane,Beddington,Saveways,Retailers - supermarkets/hypermarkets,7840,0,,1794625,25/00037/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,CR0 4YX,2025-02-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1304481,51.3727697,5.0,0.0,5.0,,saveways,"Unit 1, Anchor Business Park, 102 Beddington Lane, CR0 4YX",NEEDS_CHECK,Independent or other supermarket
563 - 567 London Road,North Cheam,,,Elif Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,1814676,25/00108/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM3 9AE,2025-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2268991,51.3725219,5.0,5.0,5.0,,elif food centre,"563 - 567 London Road, North Cheam, SM3 9AE",NEEDS_CHECK,Independent or other supermarket
Unit 4 Level 1,Times Square Shopping Centre,High Street,Sutton,Seewoo Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1904418,25/00597/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,True,,SM1 1LF,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,,,,,,,seewoo supermarket,"Unit 4 Level 1, Times Square Shopping Centre, High Street, SM1 1LF",NEEDS_CHECK,Independent or other supermarket
2 Station Way,Cheam,,,Premier Cheam Village Store,Retailers - supermarkets/hypermarkets,7840,0,,1936513,26/00206/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM3 8SW,2026-04-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.216659,51.357089,5.0,5.0,5.0,,premier cheam village store,"2 Station Way, Cheam, SM3 8SW",NEEDS_CHECK,Independent or other supermarket
1 High Street,Sutton,,,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1961531,26/00301/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM1 1DF,2026-06-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1916074,51.3595007,0.0,0.0,0.0,Sainsbury's,sainsburys,"1 High Street, Sutton, SM1 1DF",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Tesco Stores Ltd,Hancock Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,41230,10233,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E3 3DA,2025-08-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.01058,51.527268,0.0,5.0,0.0,Tesco,tesco,"Tesco Stores Ltd, Hancock Road, London, E3 3DA",NEEDS_CHECK,Tesco store format unclear from FHRS record
Sainsbury Foodstore,1 Cambridge Heath Road,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,44301,10753,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 5SD,2025-10-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.058772,51.521224,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury Foodstore, 1 Cambridge Heath Road, London, E1 5SD",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Tesco,15 Cabot Square,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,44830,10866,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 4QT,2025-08-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0209306,51.5050883,5.0,5.0,0.0,Tesco,tesco,"Tesco, 15 Cabot Square, London, E14 4QT",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco  Unit 1-5 Merchants Quarter,Bow Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,65927,148456,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E3 2AD,2025-04-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.029649,51.5264402,0.0,5.0,5.0,Tesco,tesco,"Tesco  Unit 1-5 Merchants Quarter, Bow Road, London, E3 2AD",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco  Unit 1 Poplar Business Park,Poplar High Street,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,66016,148694,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 9RL,2025-06-05T00:00:00,fhrs_5_en-gb,5,,FHRS,,,5.0,0.0,5.0,Tesco,tesco,"Tesco  Unit 1 Poplar Business Park, Poplar High Street, London, E14 9RL",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco,114-116 Violet Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,66372,149292,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E3 3QH,2024-11-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0170009,51.5190303,0.0,5.0,0.0,Tesco,tesco,"Tesco, 114-116 Violet Road, London, E3 3QH",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco,452 Hackney Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,66644,149696,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E2 9EG,2025-07-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0594106,51.5320779,0.0,0.0,0.0,Tesco,tesco,"Tesco, 452 Hackney Road, London, E2 9EG",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco  Unit 3 Frances Wharf,303-305 Burdett Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,66668,149715,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 7EL,2025-03-31T00:00:00,fhrs_5_en-gb,5,,FHRS,,,0.0,5.0,5.0,Tesco,tesco,"Tesco  Unit 3 Frances Wharf, 303-305 Burdett Road, London, E14 7EL",NEEDS_CHECK,Tesco store format unclear from FHRS record
,90 Mansell Street,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,67279,150033,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 8AL,2025-04-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.072726,51.511661,0.0,5.0,0.0,Tesco,tesco,"90 Mansell Street, London, E1 8AL",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco  Westward Parade,Pepper Street,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,67311,150101,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 9DZ,2025-06-05T00:00:00,fhrs_5_en-gb,5,,FHRS,,,0.0,0.0,0.0,Tesco,tesco,"Tesco  Westward Parade, Pepper Street, London, E14 9DZ",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco South Quay Plaza,185 Marsh Wall,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,67668,151130,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 9SH,2025-06-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0174128,51.500542,5.0,5.0,5.0,Tesco,tesco,"Tesco South Quay Plaza, 185 Marsh Wall, London, E14 9SH",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco,83-89 Mile End Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,67735,151334,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 4UJ,2025-02-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0513561,51.5207933,5.0,5.0,0.0,Tesco,tesco,"Tesco, 83-89 Mile End Road, London, E1 4UJ",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco,271-275 Bethnal Green Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,67843,151629,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E2 6AH,2026-06-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0658407,51.5265598,0.0,0.0,5.0,Tesco,tesco,"Tesco, 271-275 Bethnal Green Road, London, E2 6AH",NEEDS_CHECK,Tesco store format unclear from FHRS record
Waitrose Food and Home,16-19 Canada Square,London,,Waitrose Food and Home,Retailers - supermarkets/hypermarkets,7840,0,,75876,17803,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 5EW,2024-09-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0162315,51.5045816,0.0,5.0,0.0,Waitrose,waitrose food and home,"Waitrose Food and Home, 16-19 Canada Square, London, E14 5EW",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
Tesco,116-118 Commercial Street,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,92485,26054,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 6NF,2025-07-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.07447,51.52062,5.0,5.0,5.0,Tesco,tesco,"Tesco, 116-118 Commercial Street, London, E1 6NF",NEEDS_CHECK,Tesco store format unclear from FHRS record
Waitrose Ltd,41 Thomas More Street,London,,Waitrose Ltd,Retailers - supermarkets/hypermarkets,7840,0,,92607,26151,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1W 1YY,2024-11-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0672979,51.506878,0.0,0.0,0.0,Waitrose,waitrose ltd,"Waitrose Ltd, 41 Thomas More Street, London, E1W 1YY",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
Tesco,41 Millharbour,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,99601,31588,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 9NA,2025-03-07T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.0181928,51.4977847,0.0,10.0,0.0,Tesco,tesco,"Tesco, 41 Millharbour, London, E14 9NA",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco  Black Lion House,45 Whitechapel Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,99704,31675,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 1DU,2025-06-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.068354,51.5169942,0.0,0.0,5.0,Tesco,tesco,"Tesco  Black Lion House, 45 Whitechapel Road, London, E1 1DU",NEEDS_CHECK,Tesco store format unclear from FHRS record
Sainsbury's,291-293 Cambridge Heath Road,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,100985,32773,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E2 0EL,2025-05-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0558624,51.5270508,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's, 291-293 Cambridge Heath Road, London, E2 0EL",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Tesco,657 Commercial Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,102356,33927,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 7LW,2025-05-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.038072,51.512867,0.0,0.0,0.0,Tesco,tesco,"Tesco, 657 Commercial Road, London, E14 7LW",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco,226-228 Commercial Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,131663,632,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 2NB,2023-07-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0586506,51.5144662,0.0,5.0,0.0,Tesco,tesco,"Tesco, 226-228 Commercial Road, London, E1 2NB",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco Metro,361-363 Bethnal Green Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,148395,9327,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E2 0AN,2026-06-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.05973,51.527175,0.0,0.0,0.0,Tesco,tesco,"Tesco Metro, 361-363 Bethnal Green Road, London, E2 0AN",NEEDS_CHECK,Tesco store format unclear from FHRS record
Asda  Unit 2,151 East Ferry Road,London,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,150650,9885,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 3BT,2025-08-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.013592,51.4942535,0.0,5.0,0.0,Asda,asda,"Asda  Unit 2, 151 East Ferry Road, London, E14 3BT",NEEDS_CHECK,Asda store format unclear from FHRS record
Tesco,1 Landmark Square,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,307970,153201,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 9AB,2025-02-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0250711,51.5019815,0.0,0.0,0.0,Tesco,tesco,"Tesco, 1 Landmark Square, London, E14 9AB",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco,4 Fieldgate Street,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,362433,153284,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 1ES,2024-08-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0662236,51.5167421,0.0,5.0,0.0,Tesco,tesco,"Tesco, 4 Fieldgate Street, London, E1 1ES",NEEDS_CHECK,Tesco store format unclear from FHRS record
Sainsbury's,516-518 Commercial Road,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,362443,153350,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 0HY,2025-04-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0426899,51.5128097,0.0,5.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's, 516-518 Commercial Road, London, E1 0HY",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Sainsbury's,420-430 Mile End Road,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,442189,153459,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 4PE,2025-05-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0395576,51.5227791,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's, 420-430 Mile End Road, London, E1 4PE",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Sainsbury's,242 Hackney Road,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,481557,154035,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E2 7SJ,2024-09-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0700862,51.5308027,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's, 242 Hackney Road, London, E2 7SJ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Sainsbury's  Commercial Unit 7,50 Bethnal Green Road,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,493842,154148,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 6JW,2025-05-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0734335,51.5239181,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's  Commercial Unit 7, 50 Bethnal Green Road, London, E1 6JW",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Sainsbury's  Unit 2 Southwest Block,Goodmans Fields,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,493843,154150,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 8EJ,2025-04-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0685586,51.512843,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's  Unit 2 Southwest Block, Goodmans Fields, London, E1 8EJ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Sainsbury's  Block D,Devas Street,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,508922,154238,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E3 3NT,2025-08-14T00:00:00,fhrs_5_en-gb,5,,FHRS,,,0.0,0.0,5.0,Sainsbury's,sainsbury's,"Sainsbury's  Block D, Devas Street, London, E3 3NT",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Sainsbury's,27 Mansell Street,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,530834,153822,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 8AA,2025-10-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0730757,51.5135059,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's, 27 Mansell Street, London, E1 8AA",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Tesco,3 Commercial Street,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,583280,154791,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 6BF,2025-07-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0724277,51.515526,0.0,5.0,0.0,Tesco,tesco,"Tesco, 3 Commercial Street, London, E1 6BF",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco  Unit 1,Gladstone Place,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,634032,155461,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E3 5EQ,2025-03-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0299038,51.5325594,0.0,0.0,0.0,Tesco,tesco,"Tesco  Unit 1, Gladstone Place, London, E3 5EQ",NEEDS_CHECK,Tesco store format unclear from FHRS record
Sainsbury's,31 Bell Lane,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,654218,152187,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 7LA,2026-01-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0765146,51.5176042,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's, 31 Bell Lane, London, E1 7LA",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Tesco,571 Manchester Road,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,770190,156029,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 3NX,2025-08-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0095613,51.499411,0.0,5.0,0.0,Tesco,tesco,"Tesco, 571 Manchester Road, London, E14 3NX",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco,1 St Katharines Way,London,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,811135,154630,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1W 1TW,2025-10-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0737113,51.5076048,0.0,0.0,0.0,Tesco,tesco,"Tesco, 1 St Katharines Way, London, E1W 1TW",NEEDS_CHECK,Tesco store format unclear from FHRS record
Sainsbury's,327-329 Commercial Road,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,925295,156175,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 2PS,2025-07-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0544688,51.514487,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's, 327-329 Commercial Road, London, E1 2PS",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Yo Yo Oriental Supermarket,61a Alie Street,London,,Yo Yo Oriental Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1155307,201595,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 8EB,2026-06-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0699968,51.5143454,5.0,5.0,0.0,,yo yo oriental supermarket,"Yo Yo Oriental Supermarket, 61a Alie Street, London, E1 8EB",NEEDS_CHECK,Independent or other supermarket
Sainsbury's  Unit 1,Vaughan Way,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1278317,205216,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1W 2AA,2025-11-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0671625,51.509079,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's  Unit 1, Vaughan Way, London, E1W 2AA",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Tian Tian Markets  Unit 2 & 3,18 Piazza Walk,London,,Tian Tian Markets,Retailers - supermarkets/hypermarkets,7840,0,,1316865,206097,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 8ZN,2026-04-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0688317,51.5135399,5.0,5.0,5.0,,tian tian markets,"Tian Tian Markets  Unit 2 & 3, 18 Piazza Walk, London, E1 8ZN",NEEDS_CHECK,Independent or other supermarket
Sainsbury's,50 Hopewell Square,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1425378,207217,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 0SY,2026-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,0.0066661,51.5134726,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's, 50 Hopewell Square, London, E14 0SY",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Unit 1,18 Plumbers Row,London,,Easy As Fresh Ltd,Retailers - supermarkets/hypermarkets,7840,0,,1530406,209619,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 1EP,2025-08-29T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.0666652,51.5160312,5.0,5.0,10.0,,easy as fresh ltd,"Unit 1, 18 Plumbers Row, London, E1 1EP",NEEDS_CHECK,Independent or other supermarket
Tian Tian Market  Unit 16-17 Canada Place,38 Canada Square,London,,Tian Tian Market,Retailers - supermarkets/hypermarkets,7840,0,,1584790,210316,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 5AX,2025-04-04T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.0174278,51.5044536,10.0,5.0,5.0,,tian tian market,"Tian Tian Market  Unit 16-17 Canada Place, 38 Canada Square, London, E14 5AX",NEEDS_CHECK,Independent or other supermarket
,4 Sutton Street,London,,Brit Bazar,Retailers - supermarkets/hypermarkets,7840,0,,1616884,211302,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 0BB,2026-06-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.05362,51.513693,0.0,5.0,5.0,,brit bazar,"4 Sutton Street, London, E1 0BB",NEEDS_CHECK,Independent or other supermarket
Sainsbury's,70 Wapping Lane,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1648053,211004,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1W 2RD,2025-10-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0577409,51.504798,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's, 70 Wapping Lane, London, E1W 2RD",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Unit 23 The Arcade,Market Square,London,,Ahmed Food and Vegetables UK Limited,Retailers - supermarkets/hypermarkets,7840,0,,1687768,213184,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 6AQ,2025-11-10T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.0142157,51.5126627,5.0,10.0,5.0,,ahmed food and vegetables uk limited,"Unit 23 The Arcade, Market Square, London, E14 6AQ",NEEDS_CHECK,Independent or other supermarket
Sainsbury's  Unit 16a,Leven Road,London,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1695279,208386,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E14 0LL,2024-02-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0082229,51.5169328,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury's  Unit 16a, Leven Road, London, E14 0LL",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
