AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,Chain,BusinessNameText,Address,ScreenStatus,ScreenReason,PostCodeClean,SiteRecords,FinalBakeryProvision,AIReason,ManualDecision,ManualReason,BakeryClass
Carmel House,4f Swallowfield Way,,Hayes,Masala Bazaar Approved cold store,Retailers - supermarkets/hypermarkets,7840,0,,580738,54567,517,foodhealthandsafety@hillingdon.gov.uk,Hillingdon,http://www.hillingdon.gov.uk/foodsafety,False,,UB3 1DQ,2025-03-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.436635,51.50677,0.0,5.0,0.0,,masala bazaar approved cold store,"Carmel House, 4f Swallowfield Way, UB3 1DQ",NEEDS_CHECK,Independent or other supermarket,UB31DQ,1,YES,"Masala Bazaar at Carmel House, 4f Swallowfield Way, UB3 1DQ, is an ethnic grocer with a deli that offers ""freshly made pastries"".",,,GROCER_BAKERY
Jebsen House,53-55 High Street,,Ruislip,Ruislip Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,1714751,151076,517,foodhealthandsafety@hillingdon.gov.uk,Hillingdon,http://www.hillingdon.gov.uk/foodsafety,False,,HA4 7BD,2026-04-30T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.4250007,51.5749115,5.0,10.0,5.0,,ruislip food centre,"Jebsen House, 53-55 High Street, HA4 7BD",NEEDS_CHECK,Independent or other supermarket,HA47BD,1,YES,Ruislip Food Centre is identified as a supermarket with a bakery.,,,GROCER_BAKERY
Costco,Hayes Road,Southall,,Costco Wholesale,Retailers - supermarkets/hypermarkets,7840,0,,707319,135577,518,foodsafety@hounslow.gov.uk,Hounslow,http://www.hounslow.gov.uk,False,,UB2 5XX,2025-02-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.404576003551483,51.4962959289551,5.0,5.0,5.0,,costco wholesale,"Costco, Hayes Road, Southall, UB2 5XX",NEEDS_CHECK,Independent or other supermarket,UB25XX,1,YES,"While Costco warehouses typically have bakeries, specific information for this location's bakery provision was not found.",YES,"This is a costco warehouse and as a result very likely to have a bakery, images agree with this point",GROCER_BAKERY
,354-356 Bath Road,Hounslow,,Sadda Superstore,Retailers - supermarkets/hypermarkets,7840,0,,1516277,1204,518,foodsafety@hounslow.gov.uk,Hounslow,http://www.hounslow.gov.uk,False,,TW4 7HW,2026-02-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3886864,51.4733712,5.0,5.0,5.0,,sadda superstore,"354-356 Bath Road, Hounslow, TW4 7HW",NEEDS_CHECK,Independent or other supermarket,TW47HW,1,YES,"Sadda Superstore is a large Indian grocery store with a ""Snacks / Bakery & Confectionery"" section listed on its website.",,,GROCER_BAKERY
,112 High Street,Hounslow,,Kujawiak,Retailers - supermarkets/hypermarkets,7840,0,,1616449,1634,518,foodsafety@hounslow.gov.uk,Hounslow,http://www.hounslow.gov.uk,False,,,2025-12-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3590959,51.4698861,0.0,0.0,5.0,,kujawiak,"112 High Street, Hounslow",NEEDS_CHECK,Independent or other supermarket,,1,YES,"The postcode for Kujawiak is unknown, and there is insufficient information to identify the exact branch or its bakery provision.",YES,There is a substantial bakery section that is claimed to be fresh daily,GROCER_BAKERY
Section B- Global Trading Centre,1b Amberley Way,Hounslow,,Bakhtar Market London Ltd.,Retailers - supermarkets/hypermarkets,7840,0,,1713486,171468,518,foodsafety@hounslow.gov.uk,Hounslow,http://www.hounslow.gov.uk,False,,TW4 6BH,2024-04-16T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.3981527,51.4629189,5.0,5.0,10.0,,bakhtar market london ltd.,"Section B- Global Trading Centre, 1b Amberley Way, Hounslow, TW4 6BH",NEEDS_CHECK,Independent or other supermarket,TW46BH,1,YES,"Bakhtar Market London Ltd. offers freshly baked Afghan cookies and cakes, with an in-market bakery.",,,GROCER_BAKERY
Unit 3 The Blenheim Centre,Prince Regent Road,,,Dukkan,Retailers - supermarkets/hypermarkets,7840,0,,1766932,19399,518,foodsafety@hounslow.gov.uk,Hounslow,http://www.hounslow.gov.uk,False,,TW3 1NL,2025-01-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.361684,51.470857,5.0,5.0,5.0,,dukkan,"Unit 3 The Blenheim Centre, Prince Regent Road, TW3 1NL",NEEDS_CHECK,Independent or other supermarket,TW31NL,1,YES,"Dukkan Halal Grocer & Deli lists a ""Bakery & Deli"" section with items like Manakish and wraps.",,,GROCER_BAKERY
Unit 8,8 Kew Bridge Road,Brentford,,Mums Wholefood,Retailers - supermarkets/hypermarkets,7840,0,,1791011,171510,518,foodsafety@hounslow.gov.uk,Hounslow,http://www.hounslow.gov.uk,False,,TW8 0FJ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.288322,51.4880434,,,,,mums wholefood,"Unit 8, 8 Kew Bridge Road, Brentford, TW8 0FJ",NEEDS_CHECK,Independent or other supermarket,TW80FJ,1,YES,"Mum's Wholefood at Kew Bridge Road is described as a health food store selling organic and natural products, including vegan pastries, and its Green Lanes store has a bakery providing fresh bread.",,,GROCER_BAKERY
Whole Foods Market,The Mall,359 Upper Street,London,Whole Foods Market,Retailers - supermarkets/hypermarkets,7840,0,,1971491,PI/000300950,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 0PD,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,,,,,,,whole foods market,"Whole Foods Market, The Mall, 359 Upper Street, N1 0PD",NEEDS_CHECK,Independent or other supermarket,N10PD,1,YES,Whole Foods Market stores generally offer a substantial bakery section.,,,GROCER_BAKERY
63-97 Kensington High Street,LONDON,,,Whole Foods Market,Retailers - supermarkets/hypermarkets,7840,0,,333654,INSPF/06/008901,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W8 5SE,2025-08-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.190627,51.501462,0.0,5.0,0.0,,whole foods market,"63-97 Kensington High Street, LONDON, W8 5SE",NEEDS_CHECK,Independent or other supermarket,W85SE,1,YES,"Whole Foods Market Kensington High Street is a large store with a dedicated pastries, bread, and cakes section.",,,GROCER_BAKERY
126 Holland Park Avenue,LONDON,,,Supermarket of Dreams,Retailers - supermarkets/hypermarkets,7840,0,,1286251,INSPF/20/258799,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W11 4UE,2025-02-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2085142,51.5066202,0.0,5.0,5.0,,supermarket of dreams,"126 Holland Park Avenue, LONDON, W11 4UE",NEEDS_CHECK,Independent or other supermarket,W114UE,1,YES,"Offers hot coffee, pastries, and a dedicated bakery section.",,,GROCER_BAKERY
388-390 King's Road,LONDON,,,Prezzemolo & Vitale,Retailers - supermarkets/hypermarkets,7840,0,,1350183,INSPF/21/277054,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 5UZ,2026-06-01T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1770881,51.4840139,0.0,0.0,0.0,,prezzemolo & vitale,"388-390 King's Road, LONDON, SW3 5UZ",NEEDS_CHECK,Independent or other supermarket,SW35UZ,1,YES,Prezzemolo & Vitale offers freshly baked bread and Sicilian specialties.,,,GROCER_BAKERY
66-68 Notting Hill Gate,LONDON,,,Amazon E.U S.A.R.L,Retailers - supermarkets/hypermarkets,7840,0,,1677308,INSPF/23/334135,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W11 3HT,2023-12-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1959005,51.5092955,0.0,0.0,0.0,,amazon e.u s.a.r.l,"66-68 Notting Hill Gate, LONDON, W11 3HT",NEEDS_CHECK,Independent or other supermarket,W113HT,1,YES,Amazon Fresh Notting Hill Gate includes a bakery section with fresh bread and pastries.,,,GROCER_BAKERY
172-174 Kensington High Street,LONDON,,,La Mart,Retailers - supermarkets/hypermarkets,7840,0,,1710048,INSPF/24/340771,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W8 7RG,2024-05-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.197052,51.500023,0.0,5.0,0.0,,la mart,"172-174 Kensington High Street, LONDON, W8 7RG",NEEDS_CHECK,Independent or other supermarket,W87RG,1,YES,La Mart Asian Supermarket Kensington offers bakery treats.,,,GROCER_BAKERY
120 King's Road,LONDON,,,Whole Foods Market,Retailers - supermarkets/hypermarkets,7840,0,,1799332,INSPF/25/356731,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 4TR,2025-05-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.16278253,51.4900621,0.0,0.0,0.0,,whole foods market,"120 King's Road, LONDON, SW3 4TR",NEEDS_CHECK,Independent or other supermarket,SW34TR,1,YES,Whole Foods Market King's Road has a bakery department with fresh bread and various baked goods.,,,GROCER_BAKERY
Development Site,66-74 Notting Hill Gate,LONDON,,Whole Foods Market,Retailers - supermarkets/hypermarkets,7840,0,,1958444,INSPF/26/371629,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.1959188,51.5093947,,,,,whole foods market,"Development Site, 66-74 Notting Hill Gate, LONDON",NEEDS_CHECK,Independent or other supermarket,,1,YES,Whole Foods Market Notting Hill Gate will feature a bakery department.,,,GROCER_BAKERY
11 Richmond Road,Kingston Upon Thames,,,Kingston Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,1385700,20/96866/RBK,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT2 5BW,2025-12-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.300917,51.4130517,,,,,kingston food centre,"11 Richmond Road, Kingston Upon Thames, KT2 5BW",NEEDS_CHECK,Independent or other supermarket,KT25BW,1,YES,Kingston Food Centre is described as having a bakery with homemade bread and pastries.,,,GROCER_BAKERY
106 Tolworth Broadway,Surbiton,,,Kourosh Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1385792,20/97758/RBK,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT6 7HT,2025-05-17T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.2820216,51.3800066,5.0,10.0,5.0,,kourosh supermarket,"106 Tolworth Broadway, Surbiton, KT6 7HT",NEEDS_CHECK,Independent or other supermarket,KT67HT,1,YES,Kourosh Supermarket is praised by customers for its freshly baked bread and bakery products.,,,GROCER_BAKERY
384 Malden Road,Worcester Park,,,Dar Al Zaad,Retailers - supermarkets/hypermarkets,7840,0,,1728900,24/00198/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT4 7NL,2026-02-19T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.2510656,51.3846521,15.0,10.0,10.0,,dar al zaad,"384 Malden Road, Worcester Park, KT4 7NL",NEEDS_CHECK,Independent or other supermarket,KT47NL,1,YES,"Dar Al Zaad at 384 Malden Road, Worcester Park, KT4 7NL is a supermarket that includes a bakery and patisserie.",,,GROCER_BAKERY
69 - 73 Robin Hood Way,Kingston Vale,,,Jana Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,1751990,24/00342/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,True,,SW15 3PW,2024-09-26T00:00:00,fhrs_3_en-gb,3,,FHRS,,,10.0,10.0,10.0,,jana food centre,"69 - 73 Robin Hood Way, Kingston Vale, SW15 3PW",NEEDS_CHECK,Independent or other supermarket,SW153PW,1,YES,"Jana Food Centre at 69 - 73 Robin Hood Way, Kingston Vale, SW15 3PW is a supermarket with a bakery section.",,,GROCER_BAKERY
138 - 140 High Street,New Malden,,,New Malden International Foods,Retailers - supermarkets/hypermarkets,7840,0,,1793035,25/00024/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT3 4EP,2026-01-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2551648,51.3997131,5.0,5.0,5.0,,new malden international foods,"138 - 140 High Street, New Malden, KT3 4EP",NEEDS_CHECK,Independent or other supermarket,KT34EP,1,YES,"New Malden International Foods at 138 - 140 High Street, New Malden, KT3 4EP has a delightful bakery offering freshly baked bread and pastries.",,,GROCER_BAKERY
78 - 80 Tolworth Broadway,Tolworth,,,Kingston International Market,Retailers - supermarkets/hypermarkets,7840,0,,1822569,25/00145/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT6 7HR,2025-05-17T00:00:00,fhrs_4_en-gb,4,,FHRS,,,5.0,5.0,10.0,,kingston international market,"78 - 80 Tolworth Broadway, Tolworth, KT6 7HR",NEEDS_CHECK,Independent or other supermarket,KT67HR,1,YES,"Kingston International Market at 78 - 80 Tolworth Broadway, Tolworth, KT6 7HR has a bakery section with various baked goods.",,,GROCER_BAKERY
9 Heritage Walk,Kingston Upon Thames,,,Grewals Budgens,Retailers - supermarkets/hypermarkets,7840,0,,1838960,25/00251/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT1 2US,2025-12-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3030201,51.4085267,5.0,5.0,5.0,,grewals budgens,"9 Heritage Walk, Kingston Upon Thames, KT1 2US",NEEDS_CHECK,Independent or other supermarket,KT12US,1,YES,"Grewals Budgens at 9 Heritage Walk, Kingston Upon Thames, KT1 2US lists ""Fresh Bread"" as an in-store offering.",,,GROCER_BAKERY
86 - 88 Ewell Road,Surbiton,,,Londis,Retailers - supermarkets/hypermarkets,7840,0,,1866717,25/00410/COM,521,food.safety@kingston.gov.uk,Kingston-Upon-Thames,http://www.kingston.gov.uk,False,,KT6 6EX,2026-03-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2985228,51.3907509,,,,,londis,"86 - 88 Ewell Road, Surbiton, KT6 6EX",NEEDS_CHECK,Independent or other supermarket,KT66EX,1,YES,"Londis at 86 - 88 Ewell Road, Surbiton, KT6 6EX advertises ""Freshly Baked Croissants & Pastries"" and a ""Londis Bakery"".",,,GROCER_BAKERY
Unit 1C Building 1 Southbank Place,London,SE1,,Mark & Spencer,Retailers - supermarkets/hypermarkets,7840,0,,1094396,18/00364/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,,2026-05-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0812688,51.5053361,0.0,0.0,0.0,,mark & spencer,"Unit 1C Building 1 Southbank Place, London, SE1",NEEDS_CHECK,Independent or other supermarket,,1,YES,The exact M&S branch could not be confidently identified with sufficient detail for bakery provision.,YES,There are images and online evidence that there is an instore bakery at this location,GROCER_BAKERY
Jays Budgens Of Crofton Park,400-406 Brockley Road,London,,Budgens,Retailers - supermarkets/hypermarkets,7840,0,,1599029,FR/000004558,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE4 2DH,2025-06-13T00:00:00,fhrs_3_en-gb,3,,FHRS,-0.0382828,51.4536978,10.0,10.0,10.0,,budgens,"Jays Budgens Of Crofton Park, 400-406 Brockley Road, London, SE4 2DH",NEEDS_CHECK,Independent or other supermarket,SE42DH,1,YES,Jay's Budgens of Crofton Park is a supermarket that lists fresh bread among its offerings.,,,GROCER_BAKERY
Spar Convenience Store,4 Mantle Road,London,,SPAR,Retailers - supermarkets/hypermarkets,7840,0,,1600018,FR/000008381,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE4 2EX,2018-08-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0378061,51.4648141,5.0,5.0,0.0,,spar,"Spar Convenience Store, 4 Mantle Road, London, SE4 2EX",NEEDS_CHECK,Independent or other supermarket,SE42EX,1,YES,SPAR convenience stores often feature an in-store bakery with fresh bread and pastries.,,,GROCER_BAKERY
180 - 184 Streatham Road,,Mitcham,Merton,Mieszko Food City,Retailers - supermarkets/hypermarkets,7840,0,,745132,PI/000080311,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,CR4 2AF,2025-12-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1523133,51.4169925,0.0,0.0,5.0,,mieszko food city,"180 - 184 Streatham Road, Mitcham, CR4 2AF",NEEDS_CHECK,Independent or other supermarket,CR42AF,1,YES,"Mieszko Food City is a supermarket that sells a wide range of Polish products, including bread.",,,GROCER_BAKERY
Unit 2,Beckton Retail Park,Alpine Way,Beckton,Food Bazar (LDN) Ltd,Retailers - supermarkets/hypermarkets,7840,0,,1047541,18/00148/FOOD,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E6 6LA,2024-08-14T00:00:00,fhrs_5_en-gb,5,,FHRS,0.0615056,51.5171661,5.0,5.0,5.0,,food bazar (ldn) ltd,"Unit 2, Beckton Retail Park, Alpine Way, E6 6LA",NEEDS_CHECK,Independent or other supermarket,E66LA,1,YES,Food Bazar Superstore is described as a large international grocery market with fresh produce.,,,GROCER_BAKERY
112 Silvertown Way,Canning Town,London,,Pelene Retail Ltd Ground Floor - Supermarket & Deli,Retailers - supermarkets/hypermarkets,7840,0,,1370361,16/00821/FOOD,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E16 1EA,2025-11-05T00:00:00,fhrs_4_en-gb,4,,FHRS,0.010823,51.51274,5.0,10.0,5.0,,pelene retail ltd ground floor - supermarket & deli,"112 Silvertown Way, Canning Town, London, E16 1EA",NEEDS_CHECK,Independent or other supermarket,E161EA,1,YES,"Pelene Retail Ltd is a supermarket specializing in Eastern European foods and reviews mention ""lovely bread"" and ""fresh salads every day"".",,,GROCER_BAKERY
255 - 263 Barking Road,East Ham,London,,Spice Of Asia,Retailers - supermarkets/hypermarkets,7840,0,,1710279,24/00192/FOOD,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E6 1LB,2024-05-18T00:00:00,fhrs_5_en-gb,5,,FHRS,0.0492173,51.5324083,5.0,5.0,5.0,,spice of asia,"255 - 263 Barking Road, East Ham, London, E6 1LB",NEEDS_CHECK,Independent or other supermarket,E61LB,1,YES,"Spice Of Asia is a large Asian, African and Middle Eastern grocery store that offers a wide range of fresh produce and other food items.",,,GROCER_BAKERY
658 - 660 Romford Road,Manor Park,London,,Global Fresh Bazaar,Retailers - supermarkets/hypermarkets,7840,0,,1754693,24/00541/FOOD,525,food@newham.gov.uk,Newham,https://www.newham.gov.uk,False,,E12 5AQ,2026-01-21T00:00:00,fhrs_2_en-gb,2,,FHRS,0.0495040353127825,51.5514141259477,0.0,15.0,10.0,,global fresh bazaar,"658 - 660 Romford Road, Manor Park, London, E12 5AQ",NEEDS_CHECK,Independent or other supermarket,E125AQ,1,YES,"Global Fresh Bazaar is described as a supermarket/hypermarket and advertises fresh produce and a ""fresh farm halal supermarket"".",,,GROCER_BAKERY
,146-150 George Lane,,South Woodford,International Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,443674,165422,526,themis.skouros@redbridge.gov.uk,Redbridge,http://www.redbridge.gov.uk/,False,,E18 1AY,2026-05-02T00:00:00,fhrs_5_en-gb,5,,FHRS,0.024567,51.593842,5.0,5.0,5.0,,international supermarket,"146-150 George Lane, E18 1AY",NEEDS_CHECK,Independent or other supermarket,E181AY,1,YES,Large independent supermarket likely to have substantial bakery provision.,,,GROCER_BAKERY
,411-413 High Road,,Ilford,Azad Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,570065,174448,526,themis.skouros@redbridge.gov.uk,Redbridge,http://www.redbridge.gov.uk/,False,,IG1 1TJ,2025-11-10T00:00:00,fhrs_2_en-gb,2,,FHRS,0.084549,51.561497,10.0,15.0,10.0,,azad food centre,"411-413 High Road, IG1 1TJ",NEEDS_CHECK,Independent or other supermarket,IG11TJ,1,YES,Customer reviews mention fresh bread and cakes.,,,GROCER_BAKERY
22 - 24 High Street,,Whitton,Richmond Upon Thames,Al-Nour Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1575559,PI/000455381,527,foodandsafety@merton.gov.uk,Richmond-Upon-Thames,http://www.richmond.gov.uk,False,,TW2 7LT,2025-12-18T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.3583098,51.4527528,15.0,10.0,10.0,,al-nour supermarket,"22 - 24 High Street, Whitton, TW2 7LT",NEEDS_CHECK,Independent or other supermarket,TW27LT,1,YES,Al-Nour Supermarket is described as a supermarket/hypermarket with a fresh daily bakery.,,,GROCER_BAKERY
,173-181,Rotherhithe New Road,London,Costcutters,Retailers - supermarkets/hypermarkets,7840,0,,521962,180673,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE16 2BE,2022-10-31T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.053326,51.490729,0.0,5.0,5.0,,costcutters,"173-181, Rotherhithe New Road, SE16 2BE",NEEDS_CHECK,Independent or other supermarket,SE162BE,1,YES,The Costcutter website for this location explicitly lists a bakery service.,,,GROCER_BAKERY
,88,Dulwich Village,London,Simply fresh,Retailers - supermarkets/hypermarkets,7840,0,,1397487,198401,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE21 7AQ,2023-06-14T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.085894,51.448478,0.0,10.0,0.0,,simply fresh,"88, Dulwich Village, SE21 7AQ",NEEDS_CHECK,Independent or other supermarket,SE217AQ,1,YES,"Store sells ""baked good"" and focuses on fresh produce.",,,GROCER_BAKERY
,240,Camberwell Road,London,Budgens camberwell road,Retailers - supermarkets/hypermarkets,7840,0,,1422308,198562,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0DP,2021-11-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0940099405012134,51.4771115637494,5.0,5.0,5.0,,budgens camberwell road,"240, Camberwell Road, SE5 0DP",NEEDS_CHECK,Independent or other supermarket,SE50DP,1,YES,"Official store page lists ""Fresh Bread"" as an in-store offering.",,,GROCER_BAKERY
,127-129,Half Moon Lane,London,Budgens (dulwich),Retailers - supermarkets/hypermarkets,7840,0,,1426178,198702,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE24 9JY,2024-10-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.093967,51.453313,0.0,0.0,0.0,,budgens (dulwich),"127-129, Half Moon Lane, SE24 9JY",NEEDS_CHECK,Independent or other supermarket,SE249JY,1,YES,"Official store page and Facebook mention ""Fresh Bread"" and ""Sweet Treats"".",,,GROCER_BAKERY
